id,title,artist,rights,genre,Department,tags,notes
77169,柴田是真筆　烏鷺図屏風|Egrets and Crows,Shibata Zeshin,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Meiji period (1868–1912); Individual panels remounted as a two-panel folding screen; colored lacquer, white pigment, and gold leaf on paper; Image (each panel): 53 1/2 x 36 in. (135.9 x 91.4 cm)
Overall (each panel): 60 7/8 x 39 1/4 in. (154.6 x 99.7 cm); late 19th century; Asian Art; 柴田是真筆　烏鷺図屏風|Egrets and Crows is a Meiji period (1868–1912) Screen by the Japan artist Shibata Zeshin. This piece, part of the Asian Art collection, is crafted using Individual panels remounted as a two-panel folding screen; colored lacquer, white pigment, and gold leaf on paper. Measuring Image (each panel): 53 1/2 x 36 in. (135.9 x 91.4 cm)
Overall (each panel): 60 7/8 x 39 1/4 in. (154.6 x 99.7 cm), the work is classified as Paintings and was created in late 19th century."
37882,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Madhya Pradesh, Malwa); Unknown; Ink and opaque watercolor on paper; 7 5/8 x 5 3/4 in. (19.4 x 14.6 cm); ca. 1630–40; Asian Art; Unknown is a Unknown Folio by the India (Madhya Pradesh, Malwa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 7 5/8 x 5 3/4 in. (19.4 x 14.6 cm), the work is classified as Paintings and was created in ca. 1630–40."
435956,Portrait of a Man with a Black-Plumed Hat,Corneille de Lyon,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 7 x 5 1/2 in. (17.8 x 14 cm); with added strips, 8 1/2 x 6 in. (21.6 x 15.2 cm); ca. 1535–40; European Paintings; Portrait of a Man with a Black-Plumed Hat is a Unknown Painting by the Unknown artist Corneille de Lyon. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 7 x 5 1/2 in. (17.8 x 14 cm); with added strips, 8 1/2 x 6 in. (21.6 x 15.2 cm), the work is classified as Paintings and was created in ca. 1535–40."
436064,Young Herdsmen with Cows,Aelbert Cuyp,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 44 1/8 x 52 1/8 in. (112.1 x 132.4 cm); ca. 1655–60; European Paintings; Young Herdsmen with Cows is a Unknown Painting by the Unknown artist Aelbert Cuyp. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 44 1/8 x 52 1/8 in. (112.1 x 132.4 cm), the work is classified as Paintings and was created in ca. 1655–60."
436006,Marine: The Waterspout,Gustave Courbet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 27 1/8 x 39 1/4 in. (68.9 x 99.7 cm); 1870; European Paintings; Marine: The Waterspout is a Unknown Painting by the Unknown artist Gustave Courbet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 27 1/8 x 39 1/4 in. (68.9 x 99.7 cm), the work is classified as Paintings and was created in 1870."
436444,Saint Nicholas of Tolentino Reviving a Child,Garofalo (Benvenuto Tisi da Garofalo),CC0-1.0,Paintings,European Paintings,,"Painting, predella panel; Unknown; Unknown; Oil on canvas, transferred from wood; 13 x 25 3/4 in. (33 x 65.4 cm); ca. 1530; European Paintings; Saint Nicholas of Tolentino Reviving a Child is a Unknown Painting, predella panel by the Unknown artist Garofalo (Benvenuto Tisi da Garofalo). This piece, part of the European Paintings collection, is crafted using Oil on canvas, transferred from wood. Measuring 13 x 25 3/4 in. (33 x 65.4 cm), the work is classified as Paintings and was created in ca. 1530."
437415,The Sibyl,Willem Drost,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 1/2 x 30 3/4 in. (97.8 x 78.1 cm); ca. 1654; European Paintings; The Sibyl is a Unknown Painting by the Unknown artist Willem Drost. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 1/2 x 30 3/4 in. (97.8 x 78.1 cm), the work is classified as Paintings and was created in ca. 1654."
437409,Portrait of a Woman,Rembrandt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 47 5/8 x 38 5/8 in. (121 x 98.1 cm); Unknown; European Paintings; Portrait of a Woman is a Unknown Painting by the Unknown artist Rembrandt. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 47 5/8 x 38 5/8 in. (121 x 98.1 cm), the work is classified as Paintings ."
436186,Still Life with Silver,Alexandre François Desportes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 103 x 73 3/4 in. (261.6 x 187.3 cm); Unknown; European Paintings; Still Life with Silver is a Unknown Painting by the Unknown artist Alexandre François Desportes. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 103 x 73 3/4 in. (261.6 x 187.3 cm), the work is classified as Paintings ."
817124,Cain Slaying Abel,Pier Francesco Mola,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 54 3/4 × 35 7/16 in. (139 × 90 cm); ca. 1650–52; European Paintings; Cain Slaying Abel is a Unknown Painting by the Unknown artist Pier Francesco Mola. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 54 3/4 × 35 7/16 in. (139 × 90 cm), the work is classified as Paintings and was created in ca. 1650–52."
435666,The Story of Joseph,Biagio d'Antonio,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood; 27 x 59 in. (68.6 x 149.9 cm); Unknown; European Paintings; The Story of Joseph is a Unknown Painting by the Unknown artist Biagio d'Antonio. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 27 x 59 in. (68.6 x 149.9 cm), the work is classified as Paintings ."
437873,"Philip IV (1605–1665), King of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 78 3/4 x 40 1/2 in. (200 x 102.9 cm); probably 1624; European Paintings; Philip IV (1605–1665), King of Spain is a Unknown Painting by the Unknown artist Velázquez (Diego Rodríguez de Silva y Velázquez). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 78 3/4 x 40 1/2 in. (200 x 102.9 cm), the work is classified as Paintings and was created in probably 1624."
435651,The Lamentation,Ambrosius Benson,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas, transferred from wood; Shaped top, 36 x 22 1/8 in. (91.4 x 56.2 cm); ca. 1520–25; European Paintings; The Lamentation is a Unknown Painting by the Unknown artist Ambrosius Benson. This piece, part of the European Paintings collection, is crafted using Oil on canvas, transferred from wood. Measuring Shaped top, 36 x 22 1/8 in. (91.4 x 56.2 cm), the work is classified as Paintings and was created in ca. 1520–25."
441230,A Female Martyr Saint,Carlo Francesco Nuvolone,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 20 x 16 3/8 in. (50.8 x 41.6 cm); ca. 1650; European Paintings; A Female Martyr Saint is a Unknown Painting by the Unknown artist Carlo Francesco Nuvolone. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 20 x 16 3/8 in. (50.8 x 41.6 cm), the work is classified as Paintings and was created in ca. 1650."
437205,Portrait of a Young Woman,Netherlandish Painter,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 10 1/2 x 8 1/4 in. (26.7 x 21 cm); Unknown; European Paintings; Portrait of a Young Woman is a Unknown Painting by the Unknown artist Netherlandish Painter. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 10 1/2 x 8 1/4 in. (26.7 x 21 cm), the work is classified as Paintings ."
436445,The Translation of the Holy House of Loreto,Saturnino Gatti,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and gold on wood; 33 1/4 x 21 5/8 in. (84.5 x 54.9 cm); ca. 1490; European Paintings; The Translation of the Holy House of Loreto is a Unknown Painting by the Unknown artist Saturnino Gatti. This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring 33 1/4 x 21 5/8 in. (84.5 x 54.9 cm), the work is classified as Paintings and was created in ca. 1490."
437350,Tamaris,Pierre Puvis de Chavannes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 10 x 15 1/2 in. (25.4 x 39.4 cm); ca. 1886–87; European Paintings; Tamaris is a Unknown Painting by the Unknown artist Pierre Puvis de Chavannes. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 10 x 15 1/2 in. (25.4 x 39.4 cm), the work is classified as Paintings and was created in ca. 1886–87."
436024,Woman in a Riding Habit (L'Amazone),Gustave Courbet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 45 1/2 x 35 1/8 in. (115.6 x 89.2 cm); ca. 1855–59; European Paintings; Woman in a Riding Habit (L'Amazone) is a Unknown Painting by the Unknown artist Gustave Courbet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 45 1/2 x 35 1/8 in. (115.6 x 89.2 cm), the work is classified as Paintings and was created in ca. 1855–59."
436659,Derick Berck of Cologne,Hans Holbein the Younger,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas, transferred from wood; 21 x 16 3/4 in. (53.3 x 42.5 cm); 1536; European Paintings; Derick Berck of Cologne is a Unknown Painting by the Unknown artist Hans Holbein the Younger. This piece, part of the European Paintings collection, is crafted using Oil on canvas, transferred from wood. Measuring 21 x 16 3/4 in. (53.3 x 42.5 cm), the work is classified as Paintings and was created in 1536."
435760,The Man of Sorrows,Aelbert Bouts,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on oak; Arched top, 17 1/2 x 11 1/4 in. (44.5 x 28.6 cm); ca. 1525; European Paintings; The Man of Sorrows is a Unknown Painting by the Unknown artist Aelbert Bouts. This piece, part of the European Paintings collection, is crafted using Oil on oak. Measuring Arched top, 17 1/2 x 11 1/4 in. (44.5 x 28.6 cm), the work is classified as Paintings and was created in ca. 1525."
437631,Night Scene on the Volga,Alexei Kondratievich Savrasov,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 12 7/8 x 21 1/2 in. (32.7 x 54.6 cm); 1871; European Paintings; Night Scene on the Volga is a Unknown Painting by the Unknown artist Alexei Kondratievich Savrasov. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 12 7/8 x 21 1/2 in. (32.7 x 54.6 cm), the work is classified as Paintings and was created in 1871."
437757,Old Woman Praying,Matthias Stom,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 5/8 x 25 1/8 in. (77.8 x 63.8 cm); late 1630s or early 1640s; European Paintings; Old Woman Praying is a Unknown Painting by the Unknown artist Matthias Stom. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 5/8 x 25 1/8 in. (77.8 x 63.8 cm), the work is classified as Paintings and was created in late 1630s or early 1640s."
437966,"Mrs. Walter Rathbone Bacon (Virginia Purdy Barker, 1862–1919)",Anders Zorn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 67 1/4 x 42 1/2 in. (170.8 x 108 cm); 1897; European Paintings; Mrs. Walter Rathbone Bacon (Virginia Purdy Barker, 1862–1919) is a Unknown Painting by the Unknown artist Anders Zorn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 67 1/4 x 42 1/2 in. (170.8 x 108 cm), the work is classified as Paintings and was created in 1897."
436929,Abraham Dismissing Hagar and Ishmael,Nicolaes Maes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 34 1/2 x 27 1/2 in. (87.6 x 69.9 cm); 1653; European Paintings; Abraham Dismissing Hagar and Ishmael is a Unknown Painting by the Unknown artist Nicolaes Maes. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 34 1/2 x 27 1/2 in. (87.6 x 69.9 cm), the work is classified as Paintings and was created in 1653."
436263,A Man Mounting a Horse,Anthony van Dyck,CC0-1.0,Paintings,European Paintings,,"Painting, monochrome; Unknown; Unknown; Oil on wood; 10 x 8 3/4 in. (25.4 x 22.2 cm); ca. 1630; European Paintings; A Man Mounting a Horse is a Unknown Painting, monochrome by the Unknown artist Anthony van Dyck. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 10 x 8 3/4 in. (25.4 x 22.2 cm), the work is classified as Paintings and was created in ca. 1630."
769294,The Adoration of the Shepherds,Girolamo da Carpi (Girolamo Sellari),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 12 3/8 × 16 1/8 in. (31.4 × 41 cm); ca. 1535–40; European Paintings; The Adoration of the Shepherds is a Unknown Painting by the Unknown artist Girolamo da Carpi (Girolamo Sellari). This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 12 3/8 × 16 1/8 in. (31.4 × 41 cm), the work is classified as Paintings and was created in ca. 1535–40."
436472,Portrait of a Man in Profile,Italian Painter,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 13 1/4 x 10 1/2 in. (33.7 x 26.7 cm); Unknown; European Paintings; Portrait of a Man in Profile is a Unknown Painting by the Unknown artist Italian Painter. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 13 1/4 x 10 1/2 in. (33.7 x 26.7 cm), the work is classified as Paintings ."
435725,Christ's Descent into Hell,Hieronymus Bosch,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 21 x 46 in. (53.3 x 116.8 cm); Unknown; European Paintings; Christ's Descent into Hell is a Unknown Painting by the Unknown artist Hieronymus Bosch. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 21 x 46 in. (53.3 x 116.8 cm), the work is classified as Paintings ."
436179,"Madame Henri François Riesener (Félicité Longrois, 1786–1847)",Eugène Delacroix,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 29 1/4 x 23 3/4 in. (74.3 x 60.3 cm); 1835; European Paintings; Madame Henri François Riesener (Félicité Longrois, 1786–1847) is a Unknown Painting by the Unknown artist Eugène Delacroix. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 29 1/4 x 23 3/4 in. (74.3 x 60.3 cm), the work is classified as Paintings and was created in 1835."
436976,"Still Life with Poppy, Insects, and Reptiles",Otto Marseus van Schrieck,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 26 7/8 x 20 3/4 in. (68.3 x 52.7 cm); ca. 1670; European Paintings; Still Life with Poppy, Insects, and Reptiles is a Unknown Painting by the Unknown artist Otto Marseus van Schrieck. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 26 7/8 x 20 3/4 in. (68.3 x 52.7 cm), the work is classified as Paintings and was created in ca. 1670."
436015,Louis Gueymard (1822–1880) as Robert le Diable,Gustave Courbet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 58 1/2 x 42 in. (148.6 x 106.7 cm); 1857; European Paintings; Louis Gueymard (1822–1880) as Robert le Diable is a Unknown Painting by the Unknown artist Gustave Courbet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 58 1/2 x 42 in. (148.6 x 106.7 cm), the work is classified as Paintings and was created in 1857."
435617,Saint Thomas Aquinas Aided by Saints Peter and Paul,Bartolomeo degli Erri,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood; 17 x 12 in. (43.2 x 30.5 cm); Unknown; European Paintings; Saint Thomas Aquinas Aided by Saints Peter and Paul is a Unknown Painting by the Unknown artist Bartolomeo degli Erri. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 17 x 12 in. (43.2 x 30.5 cm), the work is classified as Paintings ."
436483,Pygmalion and Galatea,Jean-Léon Gérôme,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 35 x 27 in. (88.9 x 68.6 cm); ca. 1890; European Paintings; Pygmalion and Galatea is a Unknown Painting by the Unknown artist Jean-Léon Gérôme. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 35 x 27 in. (88.9 x 68.6 cm), the work is classified as Paintings and was created in ca. 1890."
437957,Saint Lucy,Francesco Zaganelli (Francesco di Bosio),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and gold on wood; 12 3/8 x 7 3/4 in. (31.4 x 19.7 cm); Unknown; European Paintings; Saint Lucy is a Unknown Painting by the Unknown artist Francesco Zaganelli (Francesco di Bosio). This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring 12 3/8 x 7 3/4 in. (31.4 x 19.7 cm), the work is classified as Paintings ."
436432,Queen Charlotte,Thomas Gainsborough,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 23 3/4 x 17 1/2 in. (60.3 x 44.5 cm); Unknown; European Paintings; Queen Charlotte is a Unknown Painting by the Unknown artist Thomas Gainsborough. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 23 3/4 x 17 1/2 in. (60.3 x 44.5 cm), the work is classified as Paintings ."
436904,The Letter,Pietro Longhi (Pietro Falca),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 24 x 19 1/2 in. (61 x 49.5 cm); 1746; European Paintings; The Letter is a Unknown Painting by the Unknown artist Pietro Longhi (Pietro Falca). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 24 x 19 1/2 in. (61 x 49.5 cm), the work is classified as Paintings and was created in 1746."
437598,Portrait of a Man,Francesco Salviati (Francesco de' Rossi),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 48 1/4 x 36 3/4 in. (122.6 x 93.4 cm); Unknown; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Francesco Salviati (Francesco de' Rossi). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 48 1/4 x 36 3/4 in. (122.6 x 93.4 cm), the work is classified as Paintings ."
437386,"Portrait of a Man, probably a Member of the Van Beresteyn Family",Rembrandt (Rembrandt van Rijn),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 44 x 35 in. (111.8 x 88.9 cm); 1632; European Paintings; Portrait of a Man, probably a Member of the Van Beresteyn Family is a Unknown Painting by the Unknown artist Rembrandt (Rembrandt van Rijn). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 44 x 35 in. (111.8 x 88.9 cm), the work is classified as Paintings and was created in 1632."
436821,Girl Building a House of Cards,Thomas Frye,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 1/8 x 25 1/4 in. (76.5 x 64.1 cm); mid-18th century; European Paintings; Girl Building a House of Cards is a Unknown Painting by the Unknown artist Thomas Frye. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 1/8 x 25 1/4 in. (76.5 x 64.1 cm), the work is classified as Paintings and was created in mid-18th century."
437416,Man in Armor (Mars?),Rembrandt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 40 1/8 x 35 5/8 in. (101.9 x 90.5 cm); Unknown; European Paintings; Man in Armor (Mars?) is a Unknown Painting by the Unknown artist Rembrandt. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 40 1/8 x 35 5/8 in. (101.9 x 90.5 cm), the work is classified as Paintings ."
436770,Holy Family,Jacopino del Conte,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 47 1/2 x 33 3/4 in. (120.7 x 85.7 cm); Unknown; European Paintings; Holy Family is a Unknown Painting by the Unknown artist Jacopino del Conte. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 47 1/2 x 33 3/4 in. (120.7 x 85.7 cm), the work is classified as Paintings ."
437823,"Filippo Archinto (born about 1500, died 1558), Archbishop of Milan",Titian (Tiziano Vecellio),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 46 1/2 x 37 in. (118.1 x 94 cm); mid-1550s; European Paintings; Filippo Archinto (born about 1500, died 1558), Archbishop of Milan is a Unknown Painting by the Unknown artist Titian (Tiziano Vecellio). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 46 1/2 x 37 in. (118.1 x 94 cm), the work is classified as Paintings and was created in mid-1550s."
435755,The Baptism of Christ,Sébastien Bourdon,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; Overall 59 3/4 x 46 1/2 in. (151.8 x 118.1 cm); painted surface (oval) 59 1/8 x 45 1/2 in. (150.2 x 115.6 cm); ca. 1650; European Paintings; The Baptism of Christ is a Unknown Painting by the Unknown artist Sébastien Bourdon. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring Overall 59 3/4 x 46 1/2 in. (151.8 x 118.1 cm); painted surface (oval) 59 1/8 x 45 1/2 in. (150.2 x 115.6 cm), the work is classified as Paintings and was created in ca. 1650."
437868,"Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares",Juan Bautista Martínez del Mazo,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 50 1/4 x 41 in. (127.6 x 104.1 cm); ca. 1636 or later; European Paintings; Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares is a Unknown Painting by the Unknown artist Juan Bautista Martínez del Mazo. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 50 1/4 x 41 in. (127.6 x 104.1 cm), the work is classified as Paintings and was created in ca. 1636 or later."
436332,Saint Roch,Francesco Francia,CC0-1.0,Paintings,European Paintings,,"Painting, altarpiece; Unknown; Unknown; Tempera on wood; 85 1/4 x 59 3/8 in. (216.5 x 150.8 cm); 1502; European Paintings; Saint Roch is a Unknown Painting, altarpiece by the Unknown artist Francesco Francia. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 85 1/4 x 59 3/8 in. (216.5 x 150.8 cm), the work is classified as Paintings and was created in 1502."
437005,The Burial of Saint Wenceslas,Master of Eggenburg,CC0-1.0,Paintings,European Paintings,,"Painting, part of an altarpiece; Unknown; Unknown; Oil and gold on spruce; Painted surface, including black border, 27 1/8 x 17 in. (68.9 x 43.2 cm); ca. 1490–1500; European Paintings; The Burial of Saint Wenceslas is a Unknown Painting, part of an altarpiece by the Unknown artist Master of Eggenburg. This piece, part of the European Paintings collection, is crafted using Oil and gold on spruce. Measuring Painted surface, including black border, 27 1/8 x 17 in. (68.9 x 43.2 cm), the work is classified as Paintings and was created in ca. 1490–1500."
437554,The Annunciation,Russian Painter,CC0-1.0,Paintings,European Paintings,,"Painting, icon; Unknown; Unknown; Tempera on wood; 13 x 10 3/8 in. (33 x 26.4 cm); Unknown; European Paintings; The Annunciation is a Unknown Painting, icon by the Unknown artist Russian Painter. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 13 x 10 3/8 in. (33 x 26.4 cm), the work is classified as Paintings ."
435951,Portrait of a Man,Corneille de Lyon,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 6 7/8 x 6 1/8 in. (17.5 x 15.6 cm); ca. 1540–50; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Corneille de Lyon. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 6 7/8 x 6 1/8 in. (17.5 x 15.6 cm), the work is classified as Paintings and was created in ca. 1540–50."
437600,Portrait of a Woman,Rolán de Moys,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 3/4 x 28 3/8 in. (98.4 x 72.1 cm); Unknown; European Paintings; Portrait of a Woman is a Unknown Painting by the Unknown artist Rolán de Moys. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 3/4 x 28 3/8 in. (98.4 x 72.1 cm), the work is classified as Paintings ."
436879,"Auction Sale in Clinton Hall, New York, 1876",Ignacio de León y Escosura,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 22 3/8 x 31 5/8 in. (56.8 x 80.3 cm); 1876; European Paintings; Auction Sale in Clinton Hall, New York, 1876 is a Unknown Painting by the Unknown artist Ignacio de León y Escosura. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 22 3/8 x 31 5/8 in. (56.8 x 80.3 cm), the work is classified as Paintings and was created in 1876."
435672,Angelica and Medoro,Jacques Blanchard,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; With added strip at top 47 7/8 x 69 1/4 in. (121.6 x 175.9 cm); possibly early 1630s; European Paintings; Angelica and Medoro is a Unknown Painting by the Unknown artist Jacques Blanchard. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring With added strip at top 47 7/8 x 69 1/4 in. (121.6 x 175.9 cm), the work is classified as Paintings and was created in possibly early 1630s."
436266,Isaac Blessing Jacob,Gerbrand van den Eeckhout,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 39 5/8 x 50 1/2 in. (100.6 x 128.3 cm); 1642; European Paintings; Isaac Blessing Jacob is a Unknown Painting by the Unknown artist Gerbrand van den Eeckhout. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 39 5/8 x 50 1/2 in. (100.6 x 128.3 cm), the work is classified as Paintings and was created in 1642."
437784,Alexander the Great Rescued from the River Cydnus,Pietro Testa,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 x 54 in. (96.5 x 137.2 cm); ca. 1650; European Paintings; Alexander the Great Rescued from the River Cydnus is a Unknown Painting by the Unknown artist Pietro Testa. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 x 54 in. (96.5 x 137.2 cm), the work is classified as Paintings and was created in ca. 1650."
437799,Allegorical Figure Representing Grammar,Girolamo Mengozzi (called Colonna)|Giovanni Battista Tiepolo,CC0-1.0,Paintings,European Paintings,,"Painting, monochrome; Unknown; Unknown; Fresco, transferred to canvas; 146 x 57 7/8 in. (370.8 x 147 cm); 1760; European Paintings; Allegorical Figure Representing Grammar is a Unknown Painting, monochrome by the Unknown artist Girolamo Mengozzi (called Colonna)|Giovanni Battista Tiepolo. This piece, part of the European Paintings collection, is crafted using Fresco, transferred to canvas. Measuring 146 x 57 7/8 in. (370.8 x 147 cm), the work is classified as Paintings and was created in 1760."
436877,Prince Regent Luitpold of Bavaria (1821–1912),Franz von Lenbach,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on board; 30 x 24 1/4 in. (76.2 x 61.5 cm); 1902; European Paintings; Prince Regent Luitpold of Bavaria (1821–1912) is a Unknown Painting by the Unknown artist Franz von Lenbach. This piece, part of the European Paintings collection, is crafted using Oil on board. Measuring 30 x 24 1/4 in. (76.2 x 61.5 cm), the work is classified as Paintings and was created in 1902."
435880,Rocks at Fontainebleau,Paul Cézanne,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 28 7/8 x 36 3/8 in. (73.3 x 92.4 cm); 1890s; European Paintings; Rocks at Fontainebleau is a Unknown Painting by the Unknown artist Paul Cézanne. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 28 7/8 x 36 3/8 in. (73.3 x 92.4 cm), the work is classified as Paintings and was created in 1890s."
